Dataset: Gulf of Mexico ,,,,,,
Species Name: Dwarf goatfish (Upeneus parvus),,,,,,
,,,,,,
HaulID,Stratum,LAT,LON,Depth,Year,wtcpue
004-323-00062,18-60,28.31067,-94.55708,44.3,2017,0.4694506
004-323-00063,18-20,28.65933,-94.49058,29.1,2017,0
004-323-00064,18-20,28.82908,-94.51858,23,2017,0
004-323-00077,18-20,28.824,-94.6565,20.1,2017,0
004-323-00065,18-20,29.34517,-94.517,13.4,2017,0
004-323-00078,18-20,28.76158,-94.8085,24.1,2017,0
004-323-00066,18-20,29.42217,-94.36975,12.8,2017,0
004-323-00079,18-20,28.73558,-94.69858,24.5,2017,0
004-323-00067,18-20,29.41042,-94.27975,13.5,2017,0
004-323-00080,18-20,28.6235,-94.93583,29.3,2017,0
004-323-00068,18-20,29.3695,-94.26708,14.3,2017,0
004-323-00081,18-20,28.52308,-94.95942,33.3,2017,0
004-323-00069,18-20,29.24158,-94.19242,14.3,2017,0
004-323-00082,18-20,28.47417,-94.91192,36.2,2017,0
004-323-00070,17-20,29.53167,-93.89042,12.3,2017,0
004-323-00083,18-60,28.41975,-94.30433,42.1,2017,0.09251228
004-323-00071,17-20,29.13933,-93.97275,18.3,2017,0
004-323-00084,18-20,28.87983,-94.30442,22.3,2017,0
004-323-00072,17-20,29.11892,-93.72658,19.9,2017,0
004-323-00085,17-20,29.00358,-93.93025,19.6,2017,0
004-323-00073,17-20,29.27425,-93.6015,14.3,2017,0
004-323-00086,17-20,28.81033,-93.9755,25.1,2017,0
004-323-00074,17-20,29.3675,-93.58992,13.9,2017,0
004-323-00087,18-20,28.61142,-94.01367,33.5,2017,0.01396769
004-323-00075,17-20,29.44917,-93.55,11.9,2017,0
004-323-00088,17-60,28.45667,-93.98167,45,2017,0.08142141
004-323-00076,17-20,29.36942,-93.36933,15,2017,0
004-323-00089,17-60,28.386,-93.99058,50.3,2017,0.04592808
004-323-00090,18-60,28.34683,-94.11633,49.7,2017,0.2332491
004-323-00091,18-60,28.26975,-94.02375,58.5,2017,0.1931629
004-323-00092,17-60,28.286,-93.89725,61.1,2017,0.06495543
004-323-00093,18-60,28.07117,-94.10908,66,2017,0.03510218
004-323-00094,0-60,27.90633,-93.71358,106.6,2017,0.4596089
004-323-00095,17-60,28.06367,-93.51242,86,2017,0.1996114
004-323-00097,17-60,28.26492,-93.69208,62.5,2017,0.1597641
004-323-00098,17-60,28.57283,-93.767,36.8,2017,0.06857465
004-323-00099,17-20,28.66408,-93.78275,29.3,2017,0.1404556
004-323-00100,17-20,28.86425,-93.69217,22.7,2017,0
004-323-00101,17-20,28.71742,-93.57142,27.6,2017,0.01124229
004-323-00102,17-20,29.00058,-93.26517,24.5,2017,0
004-323-00103,17-20,29.06592,-93.15033,23.8,2017,0
004-323-00104,17-20,28.90967,-93.12617,24.9,2017,0
004-323-00105,17-20,28.72925,-93.37933,30.2,2017,0.005576982
004-323-00106,17-20,28.648,-93.37192,33.6,2017,0.2404195
004-323-00125,16-20,29.23008,-92.83883,18.5,2017,0
004-323-00107,17-60,28.28333,-93.48467,60.7,2017,0.4548989
004-323-00126,16-20,29.3765,-92.77558,15.5,2017,0
004-323-00127,16-20,29.4955,-92.74217,12.4,2017,0
004-323-00108,17-60,28.40408,-93.27067,52.3,2017,0.102884
004-323-00128,16-20,29.37375,-92.535,11.9,2017,0
004-323-00111,16-60,28.27075,-92.85867,58.9,2017,0.0360411
004-323-00129,16-20,29.22508,-92.47942,14.4,2017,0
004-323-00112,16-60,28.10742,-92.89408,83.4,2017,0.3096865
004-323-00130,16-20,29.11417,-92.42708,18.8,2017,0
004-323-00113,16-60,28.05933,-92.38742,98.8,2017,0.06036263
004-323-00131,16-20,28.97275,-92.14375,22.5,2017,0
004-323-00114,16-60,28.26342,-92.38467,64.6,2017,0.460265
004-323-00132,16-60,28.65117,-92.18808,39.9,2017,0.08004609
004-323-00115,16-60,28.31375,-92.34942,62.4,2017,0
004-323-00133,16-60,28.4495,-92.13983,53.6,2017,0.01706212
004-323-00116,16-60,28.37175,-92.25375,59.1,2017,0
004-323-00134,15-60,28.46658,-91.98842,52.9,2017,0.07086047
004-323-00117,16-60,28.41567,-92.55333,56.1,2017,0
004-323-00135,15-60,28.08092,-91.85183,93.6,2017,0
004-323-00118,16-60,28.4825,-92.55375,50.7,2017,0.02526045
004-323-00136,15-60,28.20558,-91.8435,75.7,2017,0.4005585
004-323-00119,16-60,28.70225,-92.3985,37.3,2017,0.006132156
004-323-00137,15-60,28.25833,-91.59883,72.8,2017,0
004-323-00120,16-20,28.88017,-92.44933,29.8,2017,0
004-323-00138,15-60,28.31308,-91.573,68.4,2017,0.04633185
004-323-00121,16-20,28.8445,-92.624,30.9,2017,0
004-323-00139,15-60,28.27633,-91.53158,71.9,2017,0.1138829
004-323-00122,16-20,29.06808,-92.66058,23.2,2017,0
004-323-00140,15-60,28.14425,-91.4,96.6,2017,0.1929683
004-323-00123,16-20,29.14008,-92.63358,20.8,2017,0
004-323-00141,15-60,28.39442,-91.32083,55.2,2017,0
004-323-00124,16-20,29.18667,-92.67325,19.4,2017,0
004-323-00142,15-60,28.38867,-91.04067,46.8,2017,0
004-323-00143,14-60,28.21767,-90.63567,76.8,2017,0.04924803
004-323-00144,14-60,28.24033,-90.48458,73.9,2017,0
004-323-00146,11-60,29.11358,-88.94608,39.7,2017,0
004-323-00149,10-20,29.91208,-87.38342,30.5,2017,0
004-323-00150,10-20,30.20933,-87.16467,25.2,2017,0
004-323-00151,10-20,30.29675,-87.00767,21.8,2017,0
004-323-00152,9-20,30.30942,-86.47567,22.5,2017,0
004-323-00153,9-20,30.2975,-86.28892,26.2,2017,0
004-323-00155,9-60,29.84992,-86.58525,112.8,2017,0
004-323-00179,7-20,29.30825,-84.51867,29.8,2017,0
004-323-00158,9-20,29.956,-86.049,33.8,2017,0
004-323-00181,7-20,29.487,-84.42008,25.2,2017,0
004-323-00160,8-20,29.80175,-85.65733,25.8,2017,0
004-323-00161,8-20,29.94408,-85.61833,22.9,2017,0
004-323-00182,7-20,29.1755,-84.39667,29.4,2017,0
004-323-00163,8-20,29.66808,-85.48433,20.3,2017,0
004-323-00183,7-20,29.15325,-84.24925,28.7,2017,0
004-323-00164,8-20,29.5255,-85.69992,32.2,2017,0
004-323-00185,7-20,29.03608,-84.14783,29.3,2017,0
004-323-00166,8-60,29.18792,-85.39425,43.7,2017,0
004-323-00186,7-20,29.06025,-84.00333,27.4,2017,0
004-323-00167,8-20,29.16808,-85.27392,35.5,2017,0
004-323-00188,7-20,29.238,-84.081,25.1,2017,0
004-323-00168,8-60,29.12283,-85.18242,38,2017,0
004-323-00189,7-20,29.59542,-84.05817,17.2,2017,0
004-323-00169,8-20,29.27658,-85.23717,31.5,2017,0
004-323-00190,7-20,29.45258,-83.68008,13.2,2017,0
004-323-00170,8-20,29.46125,-85.22742,20.7,2017,0
004-323-00192,6-20,28.80808,-83.79925,27.1,2017,0
004-323-00171,8-20,29.53308,-85.25567,14.8,2017,0
004-323-00193,6-20,28.543,-83.77567,29.8,2017,0
004-323-00172,7-20,29.51775,-84.82883,16.3,2017,0
004-323-00194,6-20,28.66658,-83.33708,17.9,2017,0
004-323-00173,7-20,29.27183,-84.85392,27.8,2017,0
004-323-00175,6-60,28.94958,-84.76075,40.8,2017,0
004-323-00197,6-20,28.39675,-83.93475,36,2017,0
004-323-00176,7-20,29.05775,-84.64475,36.2,2017,0
004-323-00177,7-20,29.16417,-84.75792,34.6,2017,0
004-323-00178,7-20,29.25567,-84.51542,30.7,2017,0
017-1701-00001,11-20,29.71008,-88.54425,31,2017,0
017-1701-00002,11-20,29.5845,-88.66042,17.4,2017,0
017-1701-00003,11-20,29.49817,-88.82667,14.9,2017,0
017-1701-00004,11-20,29.43767,-88.77892,22.8,2017,0
017-1701-00005,11-20,29.35292,-88.99475,17.1,2017,0
017-1701-00006,11-60,29.25792,-88.71267,63.5,2017,0
017-1701-00007,11-60,29.28833,-88.67292,63.1,2017,0
017-1701-00008,11-60,29.38633,-88.6795,52.5,2017,0
017-1701-00009,11-60,29.37533,-88.53958,58.9,2017,0
017-1701-00010,11-60,29.682,-88.27058,39.6,2017,0
017-1701-00011,11-60,29.74025,-88.35375,37.5,2017,0
017-1701-00012,11-20,30.16917,-88.42242,12.4,2017,0
017-1701-00013,11-20,30.1135,-88.59975,14.4,2017,0
017-1702-00003,10-20,29.88733,-87.37875,36,2017,0
017-1702-00005,9-60,29.8745,-86.49092,80,2017,0.006643169
017-1702-00006,9-60,29.76317,-86.28725,76,2017,0.05369895
017-1702-00008,8-60,29.16242,-85.38583,45,2017,0
017-1702-00009,8-60,29.01592,-85.16758,41,2017,0
017-1702-00010,8-60,28.71608,-85.14692,104,2017,0
017-1702-00011,6-60,28.69808,-84.75842,52,2017,0
017-1702-00012,6-60,28.53783,-84.836,54,2017,0
017-1702-00013,6-60,28.4215,-84.70375,64,2017,0
017-1702-00014,6-60,28.327,-84.48267,59,2017,0
017-1702-00015,6-60,28.03717,-84.5905,82,2017,0
017-1702-00034,4-60,26.2105,-83.6335,68,2017,0
017-1702-00016,6-60,28.00858,-84.24783,53,2017,0
017-1702-00035,4-60,26.2325,-83.71642,73,2017,0
017-1702-00017,5-60,27.88958,-84.27075,62,2017,0
017-1702-00036,4-60,26.16383,-83.708,74,2017,0
017-1702-00018,5-60,27.77075,-84.28975,65,2017,0
017-1702-00039,4-60,25.99908,-83.27642,69,2017,0
017-1702-00019,5-60,27.57717,-84.08208,65,2017,0
017-1702-00076,5-20,27.261,-82.69592,12,2017,0
017-1702-00020,5-60,27.4955,-83.99725,61,2017,0
017-1702-00077,5-20,27.09858,-82.53442,11,2017,0
017-1702-00021,5-60,27.40442,-84.02633,64,2017,0.0246938
017-1702-00078,5-20,27.00225,-82.68658,20,2017,0
017-1702-00022,5-60,27.43333,-84.22817,80,2017,0.02775369
017-1702-00079,4-20,26.95083,-83.00217,33,2017,0
017-1702-00023,5-60,27.22858,-83.89383,69,2017,0
017-1702-00080,4-60,26.78667,-83.12567,40,2017,0
017-1702-00024,5-60,27.15242,-84.038,84,2017,0
017-1702-00081,4-20,26.80617,-82.92367,33,2017,0
017-1702-00025,5-60,27.00158,-84.00617,86,2017,0
017-1702-00082,4-20,26.67783,-82.94392,34,2017,0
017-1702-00083,4-20,26.37942,-82.58667,24,2017,0
017-1702-00026,5-60,27.03067,-83.76608,56,2017,0
017-1702-00084,4-20,26.404,-82.50658,20,2017,0
017-1702-00085,4-20,26.27483,-82.21508,14,2017,0
017-1702-00027,4-60,26.92108,-83.69233,64,2017,0
017-1702-00086,4-20,26.1315,-82.13667,16,2017,0
017-1702-00028,4-60,26.87033,-83.77292,68,2017,0
017-1702-00087,5-20,27.56008,-82.98567,13,2017,0
017-1702-00029,4-60,26.77583,-83.70692,71,2017,0
017-1702-00088,5-20,27.73767,-83.1175,22,2017,0
017-1702-00030,4-60,26.43292,-83.61533,66,2017,0
017-1702-00089,5-20,27.6005,-83.1225,24,2017,0
017-1702-00031,4-60,26.41125,-83.5,58,2017,0
017-1702-00032,4-60,26.25858,-83.32,55,2017,0
017-1702-00090,5-20,27.54417,-83.2095,29,2017,0
017-1702-00033,4-60,26.20417,-83.53883,63,2017,0
017-1702-00091,5-20,27.45133,-83.07267,27,2017,0
017-1702-00092,5-20,27.35725,-83.201,32,2017,0
017-1702-00093,5-20,27.55667,-83.36208,35,2017,0
017-1702-00094,5-60,27.43308,-83.57825,46,2017,0
017-1702-00095,5-60,27.55042,-83.69617,48,2017,0
017-1702-00096,5-60,27.61983,-83.54608,42,2017,0
017-1702-00097,5-60,27.7535,-83.73617,44,2017,0
017-1702-00098,5-60,27.76075,-83.867,48,2017,0
017-1702-00099,5-60,27.85942,-84.02058,52,2017,0
017-1702-00100,5-60,27.99008,-83.98408,47,2017,0
017-1702-00101,6-60,28.05617,-83.74408,38,2017,0
017-1702-00102,6-20,28.07767,-83.5165,29,2017,0
017-1702-00103,6-20,27.99933,-83.20425,21,2017,0
017-1702-00104,5-20,27.94858,-83.08517,16,2017,0
077-1701-00002,10-20,30.17383,-87.72008,10.7,2017,0
077-1701-00003,0-60,29.44625,-87.76783,67.3,2017,0.07218911
077-1701-00004,0-60,29.42133,-87.77467,69.5,2017,0
077-1701-00005,11-60,29.57267,-88.08858,41.3,2017,0
077-1701-00006,11-20,30.01275,-88.1465,24.3,2017,0.1121957
077-1701-00007,11-20,30.09433,-88.17525,19.1,2017,0.00764971
095-1701-95001,14-20,28.93125,-90.56267,5.1,2017,0
095-1701-95002,14-20,28.92208,-90.042,29.3,2017,0
095-1701-95003,14-20,28.935,-90.05817,27.6,2017,0
095-1701-95004,13-20,29.08625,-89.81442,31,2017,0
095-1701-95005,13-20,29.08008,-89.68408,26,2017,0
095-1701-95006,13-20,29.02992,-89.525,12.4,2017,0
095-1701-95008,13-60,28.81042,-89.59767,80,2017,0
095-1701-95009,13-60,28.82517,-89.65558,76.5,2017,0
095-1701-95010,13-60,28.57933,-89.99433,85.5,2017,0.4075192
095-1701-95011,14-60,28.49775,-90.15733,59.7,2017,0
095-1701-95012,14-60,28.56325,-90.22542,48.1,2017,0
095-1701-95013,14-20,28.68567,-90.43908,18,2017,0
095-1701-95014,14-20,28.639,-90.549,20.9,2017,0
095-1701-95015,14-20,28.61325,-90.61292,20.5,2017,0
095-1701-95016,14-20,28.47658,-90.60425,30.3,2017,0
095-1701-95017,14-60,28.42867,-90.71892,43.3,2017,0
095-1701-95018,14-20,28.48933,-90.8525,34.7,2017,0.00169685
095-1701-95019,14-20,28.61292,-90.90933,19.8,2017,0
095-1701-95020,15-20,28.5505,-91.17467,33.5,2017,0
095-1701-95021,15-20,28.61808,-91.18883,28,2017,0
095-1701-95022,15-20,28.70425,-91.27333,19.4,2017,0
095-1701-95023,15-20,28.71658,-91.07542,12.9,2017,0
004-328-00001,0-60,26.298,-96.339,98.4,2018,0
004-328-00002,21-60,26.436,-96.54133,65.3,2018,0.02905279
004-328-00003,21-60,26.26917,-96.63008,49.6,2018,0
004-328-00004,0-60,26.10475,-96.49425,61.8,2018,0.9165933
004-328-00005,21-60,26.1395,-96.7025,45.9,2018,0.07017912
004-328-00006,21-20,26.02025,-97.04708,23,2018,0.07355625
004-328-00007,21-20,26.15433,-97.06675,20.3,2018,0.008529501
004-328-00008,21-60,26.49908,-96.84542,42.4,2018,0
004-328-00009,21-60,26.63608,-96.64483,77.2,2018,0
004-328-00010,21-60,26.78458,-96.63433,91.8,2018,0
004-328-00011,21-60,26.687,-96.93467,42.8,2018,0.06336562
004-328-00033,18-60,28.36525,-94.82217,40.1,2018,0.01640289
004-328-00012,21-60,26.60183,-96.99458,36.6,2018,0.00442878
004-328-00034,18-60,28.11992,-94.75783,55.6,2018,0.0761094
004-328-00013,21-20,26.75233,-97.16208,27.4,2018,0.09672455
004-328-00035,19-60,28.12275,-95.17542,53.4,2018,0.08660724
004-328-00014,21-20,26.9905,-97.25158,23.4,2018,0.08715838
004-328-00036,0-60,27.8595,-95.33,98.8,2018,0.6259342
004-328-00015,20-20,27.15225,-97.21367,24.1,2018,0.3866665
004-328-00037,19-60,28.00883,-95.60458,52.5,2018,0.6990658
004-328-00016,20-20,27.23158,-97.16092,25.1,2018,0.2824577
004-328-00038,19-20,28.29375,-95.76217,27.8,2018,0.00721727
004-328-00017,20-20,27.30433,-97.25517,17,2018,0
004-328-00039,19-20,28.43983,-95.82617,21.6,2018,0
004-328-00018,20-20,27.3925,-97.09242,25.6,2018,0
004-328-00040,19-20,28.6615,-95.70508,11.9,2018,0
004-328-00019,20-20,27.64867,-97.01917,21.2,2018,0
004-328-00041,19-20,28.59083,-95.63925,15.7,2018,0
004-328-00020,20-60,27.46433,-96.84808,39.3,2018,0
004-328-00042,19-20,28.67058,-95.33492,21.6,2018,0
004-328-00021,20-60,27.32817,-96.85675,45.9,2018,0.0403511
004-328-00043,19-20,28.51392,-95.34508,28.7,2018,0.008516884
004-328-00022,20-60,27.37883,-96.52492,83.4,2018,0.1614801
004-328-00044,19-20,28.38642,-95.39233,32,2018,0
004-328-00023,0-60,27.41883,-96.42708,92.9,2018,0.5317942
004-328-00045,19-20,28.34,-95.26608,35.7,2018,0.03903887
004-328-00024,20-60,27.53675,-96.26742,95.3,2018,0
004-328-00046,19-20,28.60658,-95.0265,29.4,2018,0.003163414
004-328-00025,11-60,29.1625,-88.62842,65.1,2018,0.1117415
004-328-00047,18-20,28.61067,-94.926,29.8,2018,0.008516884
004-328-00026,11-60,29.123,-88.92525,40.4,2018,0
004-328-00048,18-20,28.73675,-94.79142,24.3,2018,0
004-328-00027,18-60,28.424,-94.1015,45.7,2018,0.02985325
004-328-00049,18-20,28.915,-94.64592,20.5,2018,0
004-328-00028,18-60,28.38567,-94.18833,48.3,2018,0.01138829
004-328-00050,18-20,28.75833,-94.58042,24,2018,0.00221439
004-328-00029,18-60,28.20067,-94.08117,60.4,2018,0.4122172
004-328-00051,18-20,28.57692,-94.16825,35.3,2018,0
004-328-00030,18-60,28.30175,-94.342,49.2,2018,0.05642593
004-328-00052,18-20,28.62708,-94.13983,32.7,2018,0
004-328-00031,18-60,28.22817,-94.5215,51,2018,0.01498972
004-328-00053,18-20,28.80817,-94.192,26.2,2018,0.002725403
004-328-00032,18-60,28.30642,-94.58933,45,2018,0.1059364
004-328-00054,17-20,28.93117,-93.90458,22.9,2018,0
004-328-00055,17-20,29.13017,-93.969,18.8,2018,0
004-328-00079,17-20,28.93317,-93.54775,18.1,2018,0
004-328-00056,18-20,29.23175,-94.14467,15.5,2018,0
004-328-00080,17-20,29.2305,-93.10908,13.9,2018,0
004-328-00057,18-20,29.2255,-94.37133,16.3,2018,0
004-328-00081,17-20,29.34917,-93.14292,11.9,2018,0
004-328-00058,18-20,29.36067,-94.199,14.4,2018,0
004-328-00082,16-20,29.27642,-92.90775,13.9,2018,0
004-328-00059,18-20,29.26033,-94.01633,14.6,2018,0
004-328-00083,16-20,29.10983,-92.97817,17.4,2018,0
004-328-00060,17-20,29.34883,-93.8855,13.2,2018,0
004-328-00084,17-20,29.00583,-93.0255,20.5,2018,0
004-328-00061,17-20,29.43167,-93.58192,13.4,2018,0
004-328-00085,16-20,28.92217,-92.948,18.3,2018,0
004-328-00062,17-20,29.43175,-93.48975,13.4,2018,0
004-328-00086,16-20,28.77983,-92.79308,25.8,2018,0
004-328-00063,17-20,29.48075,-93.28792,13.7,2018,0
004-328-00087,16-20,28.62875,-92.85325,35.7,2018,0.02418795
004-328-00064,17-20,29.59908,-93.106,11.7,2018,0
004-328-00088,16-20,28.69083,-92.95275,34.2,2018,0.01771512
004-328-00065,16-20,29.5555,-92.85142,11.3,2018,0
004-328-00089,17-20,28.75033,-93.13992,28.7,2018,0
004-328-00067,16-20,29.08067,-92.7805,24,2018,0
004-328-00090,17-20,28.77525,-93.31442,28.3,2018,0
004-328-00068,16-20,28.89458,-92.58842,28.3,2018,0
004-328-00069,16-20,28.81,-92.43783,33.3,2018,0
004-328-00091,17-20,28.71267,-93.46133,28.9,2018,0.005450806
004-328-00070,17-60,28.28092,-93.106,58.2,2018,0.00953891
004-328-00092,17-20,28.64092,-93.39917,33.5,2018,0.02267535
004-328-00071,17-60,28.18217,-93.08408,71.1,2018,0
004-328-00072,17-60,28.12583,-93.3145,77.4,2018,0.2929556
004-328-00093,17-60,28.59583,-93.40275,37.5,2018,0
004-328-00073,17-60,28.19358,-93.78,67.3,2018,0.2664081
004-328-00075,17-60,28.47167,-93.7725,45.9,2018,0.1443454
004-328-00094,17-60,28.52283,-93.503,38.6,2018,0.0497386
004-328-00076,17-60,28.54808,-93.81417,37.7,2018,0.008201444
004-328-00095,17-60,28.56792,-93.12892,38.8,2018,1.048473
004-328-00077,17-20,28.61408,-93.85317,28.9,2018,0.05282901
004-328-00078,17-20,28.78658,-93.62517,20.8,2018,0
004-328-00096,16-60,28.49775,-92.933,46.6,2018,0.01181008
004-328-00097,16-60,28.29408,-92.75583,57.8,2018,0.2987723
004-328-00098,16-60,28.37958,-92.44892,57.8,2018,0
004-328-00099,16-60,28.48042,-92.45767,52.5,2018,0
004-328-00100,16-60,28.50492,-92.57383,49.2,2018,0.0534617
004-328-00101,16-60,28.61525,-92.63083,36.6,2018,0.01082591
004-328-00102,16-20,28.84758,-92.2265,29.3,2018,0
004-328-00103,16-60,28.67175,-92.21458,38.8,2018,0
004-328-00104,16-60,28.57483,-92.26067,42.8,2018,0.03406754
004-328-00105,15-60,28.38433,-91.98083,59.1,2018,0.0746079
004-328-00106,16-60,28.20308,-92.03408,74.6,2018,0.2545728
004-328-00107,15-60,28.38367,-91.71292,60,2018,0.06827702
004-328-00124,8-20,29.771,-85.55383,22.3,2018,0
004-328-00108,15-60,28.45617,-91.52867,51,2018,0
004-328-00125,8-60,29.59108,-85.86133,36.6,2018,0
004-328-00109,15-60,28.3665,-91.4985,60.5,2018,0.02246024
004-328-00126,8-60,29.7675,-85.95583,38.4,2018,0
004-328-00110,15-60,28.1935,-91.57492,79.4,2018,0.3784903
004-328-00128,9-60,29.85117,-86.2865,65.5,2018,0
004-328-00111,15-60,28.2125,-91.23108,83.4,2018,0
004-328-00129,9-60,29.90358,-86.09158,38.4,2018,0
004-328-00112,15-60,28.18975,-91.05683,86.7,2018,0
004-328-00130,8-20,29.97767,-85.65625,20.8,2018,0
004-328-00113,14-60,28.25258,-90.63117,66.4,2018,0
004-328-00133,9-60,30.023,-86.67733,84.3,2018,0
004-328-00114,14-60,28.2485,-90.21508,97.3,2018,0
004-328-00135,9-20,30.32917,-86.94842,22.5,2018,0
004-328-00115,14-60,28.36075,-90.25833,63.1,2018,0.1894885
004-328-00137,9-60,30.07758,-86.88442,94.7,2018,0.02418795
004-328-00116,14-60,28.42558,-90.18292,59.8,2018,0.1495943
004-328-00117,13-60,28.82083,-89.49433,59.3,2018,0
004-328-00118,13-60,28.87083,-89.2,90.9,2018,0
004-328-00119,8-20,29.41567,-85.43542,30.4,2018,0
004-328-00120,8-20,29.41558,-85.13342,21.9,2018,0
004-328-00121,8-20,29.55808,-85.24308,11.5,2018,0
004-328-00122,8-20,29.60092,-85.55058,23.2,2018,0.003608635
004-328-00123,8-20,29.769,-85.46367,12.6,2018,0
017-1802-00001,8-60,29.38042,-85.86517,52,2018,0
017-1802-00002,8-60,29.01675,-85.49992,74,2018,0
017-1802-00003,8-20,29.1165,-85.18792,36,2018,0
017-1802-00004,7-20,29.298,-84.8755,27,2018,0
017-1801-00001,11-20,29.4505,-88.93475,13.2,2018,0
017-1802-00005,7-20,29.19375,-84.67817,33,2018,0
017-1802-00006,7-20,29.06933,-84.66517,34,2018,0
017-1801-00002,11-60,29.34925,-88.47792,60.2,2018,0.3824855
017-1802-00008,7-20,29.07092,-84.87208,35,2018,0
017-1801-00003,11-60,29.45508,-88.6325,45.2,2018,0
017-1802-00009,6-60,28.70592,-84.86142,49,2018,0
017-1802-00010,6-60,28.34258,-84.48192,55,2018,0
017-1801-00004,11-20,29.50475,-88.682,24,2018,0.1123803
017-1802-00011,6-60,28.13158,-84.2695,53,2018,0
017-1801-00005,11-20,29.6305,-88.63125,18.7,2018,0.03028714
017-1802-00012,6-60,28.02175,-84.1565,48,2018,0
017-1802-00013,5-60,27.95725,-84.156,50,2018,0
017-1801-00006,11-20,29.74792,-88.55333,28,2018,0
017-1802-00014,5-60,27.94858,-84.42708,78,2018,0.057717
017-1802-00015,5-60,27.77742,-84.45333,100,2018,0
017-1801-00007,11-60,29.6615,-88.32592,38,2018,0
017-1802-00016,5-60,27.63375,-84.3075,79,2018,0.07750364
017-1801-00008,11-60,29.57567,-88.23775,38.8,2018,0
017-1802-00017,5-60,27.52625,-84.26008,81,2018,0
017-1801-00009,11-60,29.62783,-88.023,39.1,2018,0
017-1802-00018,5-60,27.37408,-84.13042,77,2018,0
017-1801-00010,11-20,29.98258,-88.17642,27.4,2018,0.007196767
017-1802-00019,5-60,27.34433,-84.19508,81,2018,0
017-1801-00011,11-20,30.12075,-88.23867,19,2018,0.05196435
017-1802-00020,5-60,27.14475,-84.00192,75,2018,0.01107195
017-1802-00021,5-60,27.1,-84.01425,83,2018,0
017-1801-00013,11-20,30.16158,-88.57183,12.4,2018,0
017-1802-00022,5-60,27.065,-83.7735,55,2018,0
017-1802-00023,5-60,27.24167,-83.68458,52,2018,0
017-1802-00024,5-60,27.02625,-83.5535,53,2018,0
017-1802-00025,4-60,26.87383,-83.53458,55,2018,0
017-1802-00026,4-60,26.81367,-83.70075,67,2018,0
017-1802-00027,4-60,26.75292,-83.86125,78,2018,0
017-1802-00028,4-60,26.59892,-83.94342,110,2018,0
017-1802-00029,4-60,26.53525,-83.7015,70,2018,0
017-1802-00030,4-60,26.39625,-83.68317,68,2018,0
017-1802-00031,4-60,26.40667,-83.43383,55,2018,0
017-1802-00032,4-60,26.13267,-83.35125,55,2018,0
017-1802-00033,4-60,26.06908,-83.44908,60,2018,0
017-1802-00034,4-60,26.00983,-83.52475,63,2018,0
017-1802-00035,4-60,26.04567,-83.66867,69,2018,0
017-1802-00071,4-60,26.07658,-83.07475,50,2018,0
017-1802-00072,4-60,26.19925,-82.89042,39,2018,0.001771512
017-1802-00081,4-20,26.591,-82.71458,26,2018,0
017-1802-00073,5-20,27.34317,-82.75367,11.3,2018,0
017-1802-00082,4-20,26.59292,-82.58058,22,2018,0
017-1802-00074,5-20,27.28633,-82.97242,24,2018,0
017-1802-00083,4-20,26.27333,-82.3245,15.1,2018,0
017-1802-00075,5-20,27.251,-82.76883,13.8,2018,0
017-1802-00084,4-20,26.01425,-82.21158,18,2018,0
017-1802-00076,5-20,27.231,-82.62842,9.8,2018,0
017-1802-00089,4-20,26.07325,-82.57742,29,2018,0
017-1802-00077,4-20,26.95992,-82.67525,20,2018,0
017-1802-00090,4-20,26.09108,-82.509,24,2018,0
017-1802-00078,4-20,26.8945,-82.90017,31,2018,0
017-1802-00091,4-60,26.58917,-83.29058,48,2018,0
017-1802-00079,4-20,26.77575,-82.77442,27,2018,0
017-1802-00092,4-60,26.67175,-83.357,52,2018,0
017-1802-00080,4-20,26.44275,-82.82675,32,2018,0
017-1802-00093,4-60,26.70225,-83.2715,47,2018,0
017-1802-00094,4-60,26.69925,-83.11425,40,2018,0
017-1802-00095,4-60,26.80383,-83.00775,38,2018,0
017-1802-00096,5-60,27.05533,-83.20433,41,2018,0
017-1802-00097,5-20,27.52883,-83.31483,34,2018,0
017-1802-00098,5-20,27.60133,-83.38,35,2018,0
017-1802-00099,5-20,27.731,-83.29142,30,2018,0
017-1802-00100,5-20,27.88517,-83.087,18.2,2018,0
017-1802-00101,5-20,27.78125,-83.53717,34,2018,0
017-1802-00102,5-60,27.87842,-83.803,43,2018,0
017-1802-00103,5-60,28.00325,-83.82758,41,2018,0
017-1802-00104,6-20,28.07958,-83.42742,25,2018,0
017-1802-00105,6-20,28.39092,-83.43617,22,2018,0
017-1802-00106,6-20,28.43692,-83.67567,29,2018,0
017-1802-00107,6-20,28.527,-83.82517,31,2018,0
017-1802-00108,6-20,28.58675,-84.0855,35,2018,0
017-1802-00109,6-20,28.69558,-84.08033,32,2018,0
017-1802-00110,6-20,28.74792,-84.29133,36,2018,0
017-1802-00111,6-60,28.46733,-84.43242,51,2018,0
017-1802-00112,6-60,28.58408,-84.58458,53,2018,0
017-1802-00113,6-60,28.72092,-84.492,42,2018,0
017-1802-00114,6-60,28.86992,-84.44433,37,2018,0
017-1802-00115,6-60,28.93633,-84.62675,40,2018,0
017-1802-00132,6-20,28.821,-83.55442,21,2018,0
017-1802-00116,7-20,29.07233,-84.3895,30,2018,0
017-1802-00133,6-20,28.63467,-83.64533,24,2018,0
017-1802-00117,7-20,29.17842,-84.3215,29,2018,0
